date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15,price_per_sqft,age,renovated
2014-05-15,420000.0,3,2.0,1640,9972,1.0,0,0,4,7,1640,0,1977,98075,1680,10165,256.0975609756098,47,0
2014-05-30,655000.0,4,2.25,2060,8470,1.0,0,0,3,8,1440,620,1983,98006,2180,8978,317.9611650485437,41,0
2015-01-15,240000.0,3,2.5,1500,10652,2.0,0,0,4,7,1500,0,1981,98031,1610,7417,160.0,43,0
2014-06-02,730000.0,4,2.0,2360,6000,1.0,0,0,5,7,1260,1100,1939,98199,1720,6000,309.3220338983051,85,0
2014-10-13,390000.0,4,1.5,1940,12100,1.0,0,0,3,7,1940,0,1962,98033,1380,12100,201.03092783505156,62,0
2014-10-28,473000.0,3,1.0,1280,10000,1.0,0,0,4,7,1280,0,1954,98006,1240,10000,369.53125,70,0
2015-03-24,698000.0,4,3.5,3630,5670,2.0,0,0,3,10,3630,0,1970,98056,1620,5400,192.28650137741047,54,1
2014-05-14,511000.0,3,2.5,1820,4883,2.0,0,0,3,9,1820,0,2005,98028,2720,5002,280.7692307692308,19,0
2014-05-08,358000.0,2,1.5,960,1808,2.0,0,0,3,7,960,0,1993,98122,1290,1668,372.9166666666667,31,0
2015-04-10,499990.0,3,1.75,1630,8400,1.0,0,0,4,7,1060,570,1955,98007,1630,7245,306.74233128834356,69,0
2015-03-13,322000.0,4,2.25,1940,10200,1.0,0,0,3,7,1360,580,1960,98188,1940,10200,165.97938144329896,64,0
2014-10-08,201000.0,3,1.0,980,9682,1.0,0,0,3,7,980,0,1969,98031,1580,9682,205.10204081632654,55,0
2014-11-12,765000.0,4,2.5,3140,16200,1.0,0,1,3,9,2570,570,1988,98166,2530,13200,243.63057324840764,36,0
2014-06-06,920000.0,4,2.75,2880,5750,1.5,0,0,5,9,1710,1170,1928,98116,1640,5750,319.44444444444446,96,0
2015-04-15,360000.0,4,2.0,1650,7552,1.0,0,0,4,7,860,790,1977,98155,1410,7199,218.1818181818182,47,0
2015-05-07,297300.0,3,1.75,1980,9220,2.0,0,0,3,8,1980,0,1987,98092,2080,8305,150.15151515151516,37,0
2014-09-25,399000.0,3,1.0,860,9403,1.0,0,0,4,6,860,0,1942,98033,2136,13009,463.95348837209303,82,1
2014-06-20,400000.0,3,1.0,1430,10005,1.5,0,0,4,7,1430,0,1950,98133,1720,8822,279.72027972027973,74,0
2014-08-27,230000.0,3,1.75,1260,10164,1.0,0,0,4,6,1260,0,1964,98059,1190,10640,182.53968253968253,60,0
2015-02-20,290000.0,3,1.0,960,4560,1.0,0,0,4,7,960,0,1968,98106,970,4800,302.0833333333333,56,0
2015-04-30,323800.0,3,2.5,2060,7658,2.0,0,0,3,8,2060,0,2003,98023,2250,7299,157.18446601941747,21,0
2014-10-20,574500.0,4,1.5,1430,6380,1.5,0,0,4,9,1430,0,1930,98125,1220,5112,401.74825174825173,94,0
2014-05-22,505000.0,3,2.25,1670,1596,2.0,0,0,3,8,1220,450,2002,98199,1670,1596,302.3952095808383,22,0
2015-04-22,372500.0,2,1.0,880,10950,1.0,0,0,4,7,880,0,1944,98133,1450,7560,423.29545454545456,80,0
2014-07-01,425000.0,3,1.5,1300,19163,1.0,0,0,3,7,1300,0,1964,98052,1590,9744,326.9230769230769,60,0
2015-04-16,446250.0,3,2.5,2380,214315,1.5,0,0,3,9,2380,0,2000,98045,2400,68824,187.5,24,0
2014-08-14,330000.0,2,0.75,520,6862,1.0,0,0,4,4,520,0,1924,98010,1170,8756,634.6153846153846,100,1
2015-04-27,608095.0,3,2.5,2680,17707,2.0,0,1,3,9,2680,0,1983,98034,2840,21743,226.90111940298507,41,0
2015-01-25,550000.0,3,2.5,2140,10136,1.0,0,0,3,8,1320,820,1958,98006,1980,11200,257.0093457943925,66,0
2014-08-28,265000.0,4,2.5,1820,16103,2.0,0,0,3,7,1820,0,2004,98030,2120,21277,145.6043956043956,20,0
2014-06-19,399888.0,4,2.25,1820,8255,1.5,0,0,4,7,1320,500,1930,98133,1550,7628,219.71868131868132,94,0
2014-06-27,430000.0,2,1.0,1050,2570,1.0,0,0,5,7,850,200,1927,98117,1080,2800,409.5238095238095,97,0
2015-05-13,554990.0,3,2.5,2100,6092,2.0,0,0,3,8,2100,0,2013,98028,2250,8592,264.2809523809524,11,0
2014-11-07,359950.0,3,2.5,2210,6280,2.0,0,0,3,8,2210,0,2003,98038,2250,5972,162.8733031674208,21,0
2014-06-23,405000.0,2,1.0,860,2599,1.0,0,0,4,6,860,0,1901,98107,1300,3900,470.93023255813955,123,0
2015-04-06,280000.0,2,1.0,870,4025,1.0,0,0,3,7,870,0,1981,98034,1370,3488,321.8390804597701,43,0
2015-04-08,479950.0,4,2.25,2570,11070,2.0,0,0,4,8,2570,0,1966,98058,2210,9600,186.75097276264592,58,0
2014-09-04,575000.0,5,1.75,2980,53578,1.0,0,0,4,9,2230,750,1976,98027,2860,75546,192.95302013422818,48,0
2015-02-26,392000.0,4,2.25,2360,7733,2.0,0,0,3,8,2360,0,1983,98058,2160,7733,166.10169491525423,41,0
2015-02-25,760500.0,4,2.25,2310,36136,2.0,0,0,4,9,2310,0,1977,98072,3930,36136,329.2207792207792,47,0
2014-06-16,435000.0,3,2.5,2300,9521,2.0,0,0,3,8,2300,0,2003,98019,3020,10042,189.1304347826087,21,0
2014-08-19,1565000.0,4,2.75,2810,8570,2.0,0,0,3,10,2810,0,1993,98004,2810,9621,556.9395017793594,31,0
2014-12-03,261000.0,4,1.5,2040,10488,1.0,0,0,3,7,1190,850,1961,98188,1960,10488,127.94117647058823,63,0
2015-05-07,1482500.0,3,2.25,3290,5000,2.0,0,0,3,9,2730,560,1939,98105,2340,4000,450.60790273556233,85,0
2015-04-30,853800.0,7,4.0,2960,2665,2.0,0,0,3,9,1950,1010,1927,98144,1970,4410,288.44594594594594,97,1
2014-05-22,657500.0,3,2.5,2670,10496,2.0,0,0,3,9,2670,0,1989,98074,2490,8636,246.2546816479401,35,0
2014-05-04,331950.0,4,2.5,2530,9933,2.0,0,2,3,8,2010,520,1990,98092,2140,9933,131.20553359683794,34,0
2014-06-11,514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,1986,98136,1900,6244,298.83720930232556,38,0
2014-09-12,496000.0,3,3.5,3090,27598,2.0,0,2,4,9,2020,1070,1995,98070,2180,17085,160.5177993527508,29,0
2015-02-18,1093000.0,4,2.5,3930,21894,2.0,0,0,3,11,3930,0,1987,98052,3930,20000,278.117048346056,37,0
2014-11-06,195700.0,3,1.0,1120,5200,1.0,0,0,5,7,1120,0,1976,98042,1690,5200,174.73214285714286,48,0
2014-07-29,1395710.0,4,2.25,3960,8640,2.0,0,2,3,9,2630,1330,1925,98112,3850,8640,352.4520202020202,99,0
2014-12-05,1175000.0,4,3.25,4060,20822,2.0,0,0,3,10,4060,0,1991,98077,4170,23958,289.4088669950739,33,0
2014-09-23,643403.0,3,2.5,2350,9648,1.0,0,0,4,9,2350,0,1966,98008,2320,10512,273.78851063829785,58,0
2014-05-12,357000.0,4,2.5,2380,7066,2.0,0,0,4,7,2380,0,1997,98031,2310,8127,150.0,27,0
2015-04-08,865000.0,3,1.75,1480,8163,1.0,0,0,3,7,1040,440,1953,98004,2170,11124,584.4594594594595,71,0
2014-11-18,905000.0,3,2.5,2930,9280,2.0,0,0,4,10,2930,0,1988,98007,2730,10090,308.8737201365188,36,0
2014-10-22,265000.0,3,1.5,1290,7100,1.0,0,0,3,6,1290,0,1954,98198,1300,7183,205.42635658914728,70,0
2014-12-24,535000.0,2,2.5,2730,7246,2.0,0,0,3,9,2730,0,1998,98056,3220,7214,195.97069597069597,26,0
2014-08-11,450000.0,3,1.0,1290,5440,1.0,0,0,4,6,790,500,1929,98117,1220,5464,348.83720930232556,95,0
2015-02-18,460500.0,4,2.5,2170,7533,2.0,0,0,3,8,2170,0,1991,98059,2170,8728,212.21198156682027,33,0
2014-11-24,315000.0,4,1.75,1850,8580,1.0,0,0,3,7,1140,710,1960,98178,2210,9240,170.27027027027026,64,0
2015-02-13,607500.0,4,2.5,2110,13939,1.0,0,0,3,8,1270,840,1978,98008,2140,8882,287.91469194312793,46,0
2015-01-26,432000.0,2,1.0,960,3235,1.0,0,0,4,7,960,0,1916,98103,1290,2069,450.0,108,0
2015-02-09,1695000.0,3,4.0,3910,5350,2.0,0,2,5,10,2610,1300,1933,98199,2890,5350,433.50383631713555,91,0
2014-08-20,479000.0,4,2.5,2590,6139,2.0,0,0,3,8,2590,0,2001,98038,2410,6139,184.94208494208493,23,0
2015-03-20,475000.0,5,2.75,3080,6600,2.0,0,0,3,9,3080,0,2002,98058,3080,6600,154.2207792207792,22,0
2014-11-19,415000.0,3,1.0,1630,8146,1.0,0,0,3,7,1630,0,1952,98125,1480,8146,254.60122699386503,72,0
2014-08-26,450000.0,2,1.0,910,5000,1.0,0,0,4,6,910,0,1914,98117,1480,5000,494.5054945054945,110,0
2014-07-03,1140000.0,3,2.5,2780,33503,1.5,0,1,4,8,2110,670,1969,98075,3150,15542,410.0719424460432,55,0
2014-09-15,430000.0,5,3.0,3880,8432,2.0,0,0,3,7,3880,0,2004,98056,2620,5623,110.82474226804123,20,0
2014-09-03,296000.0,3,1.75,1360,10742,1.0,0,0,5,7,960,400,1971,98058,1830,9000,217.64705882352942,53,0
2014-07-11,303000.0,4,2.25,2560,8927,1.0,0,0,3,7,1790,770,1976,98001,1920,9669,118.359375,48,0
2014-10-21,641000.0,4,2.5,2600,6015,2.0,0,0,3,8,2600,0,2004,98075,2910,5305,246.53846153846155,20,0
2015-02-10,280000.0,3,2.25,1220,5739,1.0,0,0,3,7,790,430,1984,98115,1870,5739,229.50819672131146,40,0
2014-08-05,260750.0,3,2.0,1560,9635,1.0,0,0,3,7,1260,300,1966,98003,1570,8276,167.14743589743588,58,0
2014-11-19,601000.0,4,2.5,2080,5191,2.0,0,0,3,8,2080,0,2001,98075,2170,5518,288.9423076923077,23,0
2014-08-28,255000.0,3,1.5,1490,6604,1.0,0,0,4,6,1490,0,1918,98166,1330,6604,171.14093959731542,106,0
2014-06-05,555000.0,4,2.75,2020,10720,1.0,0,0,4,8,1420,600,1976,98052,2190,10164,274.7524752475247,48,0
2014-11-18,865000.0,3,1.5,1530,10827,1.0,0,0,4,8,1530,0,1955,98039,2050,10827,565.3594771241831,69,0
2014-09-22,1388000.0,4,2.5,3450,17400,1.5,0,0,4,9,2180,1270,1964,98004,3770,19530,402.3188405797101,60,0
2014-05-20,315000.0,3,2.25,1400,31626,1.0,0,0,2,7,1140,260,1987,98092,1680,35093,225.0,37,0
2014-06-06,200000.0,2,1.0,1730,9610,1.0,0,0,3,7,1380,350,1962,98001,1310,9812,115.60693641618496,62,0
2014-11-17,357000.0,3,1.0,1370,6450,1.0,0,0,3,7,1370,0,1948,98125,1550,6898,260.5839416058394,76,0
2014-12-04,390000.0,2,1.5,1050,934,2.0,0,0,3,8,960,90,2007,98122,1470,1885,371.42857142857144,17,0
2014-07-29,462000.0,5,1.75,2840,10220,1.0,0,0,4,7,2210,630,1954,98177,2000,9750,162.67605633802816,70,0
2014-05-16,174500.0,2,1.0,1010,5200,1.0,0,0,3,7,1010,0,1955,98198,1580,7500,172.77227722772278,69,0
2015-02-10,305000.0,2,1.0,1210,7140,1.5,0,0,3,6,1210,0,1921,98133,1150,7376,252.06611570247935,103,0
2015-02-05,449000.0,5,1.75,1720,14040,1.0,0,0,4,8,1150,570,1956,98133,1750,7800,261.04651162790697,68,0
2014-08-29,260000.0,3,2.0,2710,5000,2.0,0,0,3,6,2710,0,1951,98126,850,5000,95.9409594095941,73,0
2014-05-12,751000.0,4,2.5,3110,6142,2.0,0,0,3,9,3110,0,2004,98052,3200,6826,241.47909967845658,20,0
2015-04-01,370037.0,2,1.0,1250,9270,1.0,0,0,4,7,1250,0,1948,98133,1130,6800,296.0296,76,0
2014-08-25,229950.0,3,1.75,1900,8910,2.0,0,0,4,7,1900,0,1988,98092,1610,8586,121.02631578947368,36,0
2015-04-22,349000.0,3,1.75,1740,7682,1.0,0,0,3,8,1330,410,1978,98058,2010,8820,200.57471264367817,46,0
2015-01-20,348000.0,4,2.5,2070,3808,2.0,0,0,3,8,2070,0,2003,98058,1900,2992,168.1159420289855,21,0
2015-04-17,1220000.0,3,3.25,3030,5600,2.0,0,2,3,9,2220,810,1905,98144,2040,6600,402.64026402640263,119,1
2015-01-02,510000.0,4,3.0,3610,18948,2.0,0,0,3,10,3610,0,1993,98023,3568,18948,141.2742382271468,31,0
2015-03-23,265000.0,3,1.5,1520,6805,1.0,0,0,4,7,1040,480,1981,98023,1440,7041,174.3421052631579,43,0
2014-10-28,1250000.0,3,2.75,2780,4815,3.0,0,2,3,10,2780,0,1974,98105,2820,5000,449.64028776978415,50,0
2015-01-07,937500.0,4,4.0,5545,871200,2.0,0,0,3,11,3605,1940,2003,98014,3420,871200,169.07123534715961,21,0
2014-08-05,485000.0,3,1.75,2590,8384,1.0,0,0,4,8,1590,1000,1971,98011,2590,8800,187.25868725868725,53,0
2015-03-20,489000.0,4,1.0,1150,5217,1.5,0,0,3,7,1150,0,1951,98115,1220,5217,425.2173913043478,73,0
2015-01-22,400000.0,2,1.0,920,5120,1.0,0,0,5,7,920,0,1952,98136,1190,5120,434.7826086956522,72,0
2014-06-16,638000.0,3,2.5,2110,3600,2.0,0,0,3,9,2110,0,2005,98052,2540,4384,302.3696682464455,19,0
2014-06-19,440000.0,3,1.75,1170,8740,1.0,0,0,4,7,1170,0,1968,98052,1870,8448,376.0683760683761,56,0
2014-06-25,305000.0,6,2.0,1900,8240,1.0,0,0,2,7,1200,700,1964,98125,1900,8240,160.52631578947367,60,0
2015-03-19,649950.0,6,2.0,1900,8240,1.0,0,0,2,7,1200,700,1964,98125,1900,8240,342.07894736842104,60,0
2015-02-13,680000.0,4,2.5,3290,6012,2.0,0,0,3,9,3290,0,2005,98075,3210,6005,206.68693009118542,19,0
2014-07-14,629000.0,4,2.5,2660,22050,2.0,0,0,3,9,2660,0,1996,98059,3060,21111,236.46616541353384,28,0
2014-09-04,555000.0,3,2.5,2160,7584,2.0,0,0,3,8,2160,0,1988,98029,2160,7372,256.94444444444446,36,0
2014-06-17,669000.0,4,2.75,2700,35362,2.0,0,0,5,8,2700,0,1976,98077,2810,35915,247.77777777777777,48,0
2014-08-08,272000.0,3,2.5,1980,6608,2.0,0,0,3,8,1980,0,1994,98092,2150,7495,137.37373737373738,30,0
2014-06-26,270000.0,4,2.25,2600,9900,1.0,0,0,3,7,1600,1000,1965,98178,1770,11250,103.84615384615384,59,0
2015-01-06,215000.0,3,1.0,1280,9775,1.0,0,0,3,6,1280,0,1964,98003,1230,8750,167.96875,60,0
2015-04-02,690000.0,3,1.5,1710,17707,1.0,0,0,4,7,1180,530,1947,98040,2590,9508,403.50877192982455,77,0
2015-03-05,256000.0,4,1.75,1270,6825,1.0,0,2,3,7,1270,0,1950,98178,1800,6930,201.5748031496063,74,0
2015-03-24,255000.0,3,2.25,1890,7314,1.0,0,0,3,7,1100,790,1981,98031,1520,7676,134.9206349206349,43,0
2014-05-13,550000.0,7,4.0,3440,8100,2.0,0,0,3,7,3440,0,1970,98103,1420,1560,159.88372093023256,54,0
2015-05-08,410000.0,3,1.0,1190,5280,1.0,0,0,4,7,1190,0,1957,98146,1280,5280,344.5378151260504,67,0
2014-11-06,410000.0,2,1.0,1030,4366,1.0,0,0,3,7,1030,0,1912,98136,1890,4499,398.05825242718447,112,0
2014-07-16,259000.0,3,1.75,1240,4000,1.0,0,0,3,7,1240,0,1986,98055,1570,4586,208.8709677419355,38,0
2015-03-27,292000.0,3,1.0,1730,21183,1.0,0,0,3,7,1030,700,1955,98168,1610,13000,168.78612716763007,69,0
2014-08-12,1648000.0,4,3.5,4610,12500,2.0,0,2,3,11,4610,0,2003,98033,2340,11538,357.4837310195228,21,0
2014-11-13,518000.0,5,1.0,1590,5000,1.5,0,0,3,7,1190,400,1929,98116,1590,5000,325.7861635220126,95,0
2015-03-05,485000.0,3,2.5,1760,3097,2.0,0,0,3,8,1760,0,1992,98029,1760,3285,275.5681818181818,32,0
2015-03-03,259500.0,3,2.0,1330,35060,1.0,0,0,3,7,1330,0,1989,98092,1660,35100,195.11278195488723,35,0
2015-04-23,354000.0,4,2.5,2340,5420,2.0,0,0,3,8,2340,0,2003,98038,2420,6252,151.28205128205127,21,0
2015-03-23,999950.0,3,2.25,3740,22464,2.0,0,0,5,8,2330,1410,1966,98004,2680,19564,267.3663101604278,58,0
2014-06-24,464500.0,3,1.75,1150,10466,1.0,0,0,5,7,1150,0,1959,98006,1350,10384,403.9130434782609,65,0
2014-08-25,300000.0,3,2.5,1750,4200,2.0,0,0,3,7,1750,0,2005,98038,1890,4048,171.42857142857142,19,0
2014-07-01,1080000.0,3,2.75,3890,7216,2.0,0,1,3,8,3260,630,1967,98118,2490,9920,277.63496143958866,57,1
2014-07-21,309950.0,4,2.5,1770,6666,2.0,0,0,3,7,1770,0,1989,98023,1780,6666,175.1129943502825,35,0
2014-09-17,315000.0,3,1.0,1160,3700,1.5,0,0,3,7,1160,0,1909,98106,1340,3750,271.55172413793105,115,0
2014-07-24,499950.0,3,1.0,1440,5580,1.5,0,0,3,7,1440,0,1908,98115,2010,5580,347.1875,116,0
2014-07-07,780000.0,4,2.0,2600,4800,1.0,0,2,3,8,1400,1200,1953,98119,2050,3505,300.0,71,0
2014-11-21,885000.0,3,3.25,2640,16090,1.0,0,2,4,8,1960,680,1976,98040,3690,15000,335.22727272727275,48,0
2014-05-07,500000.0,2,1.0,1010,3885,1.5,0,0,4,7,1010,0,1906,98112,1770,4200,495.0495049504951,118,1
2014-12-19,329000.0,3,2.0,1840,6755,1.0,0,2,3,8,1840,0,1989,98003,1790,6459,178.80434782608697,35,0
2014-10-28,246000.0,4,1.75,1720,7455,1.0,0,0,4,7,1020,700,1963,98058,1720,7700,143.02325581395348,61,0
2014-12-23,405000.0,3,1.5,1280,9600,1.0,0,0,4,7,1280,0,1960,98033,1510,10005,316.40625,64,0
2014-05-29,349000.0,4,1.75,1700,7800,1.0,0,0,5,7,1120,580,1981,98059,1560,7800,205.2941176470588,43,0
2015-03-23,374950.0,4,2.5,1980,12062,2.0,0,0,3,8,1980,0,1992,98031,2300,7902,189.36868686868686,32,0
2014-07-29,306000.0,3,2.0,1160,7217,1.0,0,0,3,7,1160,0,1969,98034,1870,9104,263.7931034482759,55,0
2014-08-05,416000.0,4,1.75,1980,7840,1.0,0,0,4,7,990,990,1961,98008,1520,8400,210.1010101010101,63,0
2014-06-23,560000.0,3,2.5,1960,12476,2.0,0,0,4,8,1960,0,1989,98056,2450,12177,285.7142857142857,35,0
2014-06-17,260000.0,3,1.5,1270,20700,1.0,0,0,2,7,1150,120,1948,98155,1990,15000,204.7244094488189,76,0
2014-05-16,306500.0,3,2.25,2060,38377,1.0,0,0,4,8,1560,500,1978,98003,2080,60513,148.7864077669903,46,0
2014-12-11,299950.0,3,1.75,1980,11274,1.0,0,0,4,7,1480,500,1968,98058,1520,8010,151.489898989899,56,0
2015-04-06,265500.0,3,2.5,1450,8977,1.0,0,0,3,8,1450,0,1990,98092,2410,8850,183.10344827586206,34,0
2014-08-12,219000.0,3,1.5,1200,12000,1.0,0,0,3,7,1200,0,1986,98001,1200,9405,182.5,38,0
2015-05-05,365000.0,3,1.75,1830,17349,1.0,0,0,3,8,1230,600,1977,98072,1840,11694,199.45355191256832,47,0
2014-05-14,499000.0,3,2.0,2090,42689,1.5,0,0,3,7,2090,0,1959,98010,1890,18276,238.755980861244,65,1
2014-06-02,366000.0,3,1.75,1510,8301,1.0,0,0,3,7,1510,0,1967,98034,1460,7910,242.3841059602649,57,0
2015-05-01,514950.0,3,2.25,1310,1264,3.0,0,0,3,8,1310,0,2014,98117,1330,2183,393.0916030534351,10,0
2014-06-04,875000.0,4,2.75,3790,10669,2.0,0,0,3,10,3790,0,1999,98075,3750,11634,230.8707124010554,25,0
2015-01-20,831000.0,3,2.25,2240,8800,1.0,0,0,5,8,2240,0,1957,98005,2240,8800,370.98214285714283,67,0
2014-05-15,689900.0,4,3.25,2740,7266,2.0,0,0,3,9,2060,680,2003,98027,3030,6546,251.78832116788323,21,0
2014-07-24,315000.0,3,2.5,1660,10763,2.0,0,0,3,7,1660,0,1994,98038,2010,7983,189.75903614457832,30,0
2015-04-29,355000.0,0,0.0,2460,8049,2.0,0,0,3,8,2460,0,1990,98031,2520,8050,144.3089430894309,34,0
2014-06-24,336500.0,3,1.0,1480,7284,1.0,0,0,3,7,970,510,1963,98133,2020,7920,227.36486486486487,61,0
2014-05-27,1100000.0,3,2.75,2640,4050,1.5,0,0,5,8,1750,890,1926,98112,1920,3600,416.6666666666667,98,0
2014-08-04,375000.0,6,2.0,1900,8057,1.0,0,0,4,7,1170,730,1959,98133,2090,8626,197.3684210526316,65,0
2014-08-11,289275.0,3,2.0,2860,24046,1.0,0,0,3,9,1700,1160,1985,98019,1460,13648,101.1451048951049,39,0
2014-07-08,455000.0,4,3.5,3440,6000,2.0,0,0,4,8,3440,0,2002,98198,1660,7800,132.2674418604651,22,0
2014-06-25,505000.0,3,1.75,1640,10695,1.0,0,2,3,8,1640,0,1975,98034,2790,9775,307.9268292682927,49,0
2014-07-30,450000.0,3,1.0,1450,3350,1.5,0,0,4,7,1450,0,1919,98126,1340,4255,310.3448275862069,105,0
2014-06-08,567500.0,3,2.5,2300,7398,2.0,0,0,3,8,2300,0,2001,98065,2580,6983,246.7391304347826,23,0
2014-10-06,265000.0,3,1.5,1460,8505,1.0,0,0,4,7,1460,0,1955,98055,1580,8505,181.5068493150685,69,0
2014-12-30,340000.0,3,2.0,1570,14992,1.0,0,0,3,8,1570,0,2001,98014,1640,15000,216.56050955414014,23,0
2015-04-30,375000.0,3,2.0,1540,8885,1.5,0,0,5,6,1540,0,1939,98019,1730,5000,243.5064935064935,85,0
2014-12-26,920000.0,6,3.0,3300,4218,2.0,0,0,3,8,2200,1100,1970,98103,1420,4218,278.7878787878788,54,0
2014-06-12,850000.0,4,2.25,2130,11843,2.0,0,0,4,9,2130,0,1972,98040,2380,11643,399.0610328638498,52,0
2014-12-10,202000.0,3,1.0,1010,9750,1.0,0,0,5,7,1010,0,1969,98042,1230,9750,200.0,55,0
2014-09-29,725000.0,4,3.0,2420,12000,1.0,0,0,3,9,2420,0,1984,98077,3100,13020,299.58677685950414,40,0
2015-02-06,900000.0,3,3.25,3870,33980,2.0,0,0,3,10,3150,720,1991,98006,3590,10750,232.5581395348837,33,0
2015-02-06,680200.0,2,1.5,1960,6000,1.0,0,0,3,8,1210,750,1951,98103,2060,6000,347.0408163265306,73,0
2015-04-14,216500.0,3,1.0,1170,9000,1.0,0,0,4,6,1170,0,1918,98022,1280,8160,185.04273504273505,106,0
2014-12-12,325000.0,3,1.5,1890,7650,1.0,0,0,5,7,1890,0,1966,98003,1510,7560,171.95767195767195,58,0
2014-08-12,675000.0,3,2.5,2250,4134,2.0,0,0,3,9,2250,0,2004,98052,2390,4134,300.0,20,0
2015-05-12,435000.0,2,0.75,750,16321,1.0,0,1,3,4,750,0,1936,98034,3020,10625,580.0,88,0
2015-01-22,263500.0,3,1.75,1610,14000,1.0,0,0,4,7,1050,560,1977,98010,1550,10080,163.66459627329192,47,0
2015-05-07,550000.0,4,2.25,2590,36256,2.0,0,0,3,8,2590,0,1978,98077,2670,35657,212.35521235521236,46,0
2015-04-22,875000.0,3,2.5,2520,3750,2.0,0,1,4,9,2520,0,1995,98116,2250,6200,347.22222222222223,29,0
2015-04-11,246600.0,4,1.0,1340,8400,1.0,0,0,5,7,1340,0,1966,98023,1120,8400,184.02985074626866,58,0
2014-07-01,337000.0,3,2.25,1460,941,3.0,0,0,3,8,1460,0,2006,98133,1490,1399,230.82191780821918,18,0
2014-11-11,240000.0,3,1.75,1380,7500,1.0,0,0,3,7,1380,0,1988,98038,1530,7500,173.91304347826087,36,0
2014-09-10,490000.0,3,1.75,1510,11120,1.0,0,0,4,8,1510,0,1984,98005,2660,10800,324.50331125827813,40,0
2014-08-06,510000.0,5,2.5,2510,83231,1.0,0,0,4,7,1260,1250,1975,98027,2460,46431,203.18725099601593,49,0
2015-03-07,305000.0,3,1.0,910,8008,1.0,0,0,3,7,910,0,1971,98034,1480,7404,335.16483516483515,53,0
2015-04-03,350000.0,3,2.5,1970,3655,2.0,0,0,3,7,1970,0,2003,98019,1970,2952,177.66497461928935,21,0
2015-02-24,284200.0,3,1.75,1540,6632,1.0,0,0,3,7,1070,470,1959,98178,2510,6618,184.54545454545453,65,0
2015-01-28,357000.0,4,2.5,1980,9757,2.0,0,0,5,7,1980,0,1995,98038,1610,6147,180.3030303030303,29,0
2014-06-17,854000.0,4,2.75,3150,38865,1.0,0,0,3,10,2480,670,1986,98052,3150,35880,271.1111111111111,38,0
2015-01-14,1175000.0,4,2.5,4700,49658,2.0,0,0,3,10,4700,0,1999,98075,2870,49658,250.0,25,0
2014-10-08,1000000.0,3,2.25,2300,15952,1.0,0,0,4,8,1150,1150,1963,98039,2200,14284,434.7826086956522,61,0
2014-11-25,616500.0,4,2.25,1880,3000,2.0,0,0,3,8,1760,120,1909,98103,1880,3000,327.9255319148936,115,1
2014-11-25,750000.0,4,2.75,2640,3750,2.0,0,0,5,7,1840,800,1911,98117,1690,5000,284.09090909090907,113,0
2014-10-07,650000.0,6,4.5,3900,9100,2.0,0,0,3,8,2870,1030,1979,98052,2080,9216,166.66666666666666,45,0
2014-07-15,275000.0,4,2.25,2670,10050,1.0,0,0,4,8,1420,1250,1962,98032,2190,10050,102.99625468164794,62,0
2014-10-03,540000.0,4,1.75,1840,4280,1.0,0,0,4,7,920,920,1918,98105,1660,4280,293.4782608695652,106,0
2014-08-14,225000.0,3,1.0,1120,10665,1.0,0,0,4,6,1120,0,1961,98001,1240,10639,200.89285714285714,63,0
2015-04-09,845000.0,4,2.5,2970,9072,2.0,0,0,3,10,2970,0,1991,98006,2740,8729,284.5117845117845,33,0
2015-03-12,490000.0,3,2.25,1410,7740,1.0,0,0,5,6,1410,0,1923,98126,1220,7740,347.5177304964539,101,0
2014-12-09,753000.0,4,2.5,3060,8167,2.0,0,0,3,9,3060,0,2005,98029,2930,4800,246.07843137254903,19,0
2015-02-09,475000.0,3,1.75,2490,7210,1.0,0,0,3,7,1290,1200,1972,98034,1610,7210,190.76305220883535,52,0
2014-10-03,124000.0,1,0.75,840,7203,1.5,0,0,3,6,840,0,1949,98168,1560,8603,147.61904761904762,75,0
2015-04-24,224000.0,1,0.75,840,7203,1.5,0,0,3,6,840,0,1949,98168,1560,8603,266.6666666666667,75,0
2014-08-14,485000.0,2,1.0,1130,3800,1.0,0,0,4,7,1130,0,1916,98117,1470,3800,429.20353982300884,108,0
2014-06-24,230000.0,4,1.75,1850,6000,1.0,0,0,4,6,1270,580,1944,98178,1270,6600,124.32432432432432,80,0
2014-11-05,372000.0,4,2.75,2330,14175,1.0,0,0,3,7,1800,530,1980,98031,1480,10125,159.656652360515,44,0
2015-05-07,306000.0,4,2.5,1880,9426,2.0,0,0,4,7,1880,0,1990,98042,1760,7040,162.7659574468085,34,0
2014-08-27,905000.0,4,3.5,2980,3000,2.0,0,0,3,9,2340,640,2008,98115,1810,4545,303.69127516778525,16,0
2015-03-26,440000.0,4,1.0,1440,6678,1.0,0,0,3,7,1040,400,1950,98116,1320,6678,305.55555555555554,74,0
2015-04-28,280000.0,3,1.75,1630,10001,1.0,0,0,4,7,1100,530,1977,98042,1630,10001,171.77914110429447,47,0
2014-07-29,435000.0,3,2.5,1778,147823,2.0,0,0,3,7,1778,0,1999,98014,2840,43676,244.65691788526433,25,0
